voltage
-85.74175
-85.86382
-85.848564
-85.90961
-85.940125
-85.77227
-85.81805
-85.75701
-85.78753
-85.81805
-85.711235
-85.74175
-85.77227
-85.75701
-85.726494
-85.69598
-85.78753
-85.86382
-85.80279
-85.80279
-85.86382
-85.77227
-85.86382
-85.81805
-85.848564
-85.75701
-85.726494
-85.68072
-85.75701
-85.74175
-85.74175
-85.924866
-85.78753
-85.848564
-85.74175
-85.78753
-85.78753
-85.69598
-85.78753
-85.58916
-85.711235
-85.80279
-85.81805
-85.75701
-85.78753
-85.80279
-85.80279
-85.78753
-85.68072
-85.833305
-85.80279
-85.69598
-85.726494
-85.75701
-85.711235
-85.78753
-85.726494
-85.848564
-85.75701
-85.74175
-85.81805
-85.81805
-85.80279
-85.81805
-85.69598
-85.74175
-85.86382
-85.77227
-85.78753
-85.848564
-85.726494
-85.80279
-85.75701
-85.78753
-85.80279
-85.711235
-85.90961
-85.78753
-85.924866
-85.833305
-85.87909
-85.87909
-85.848564
-85.924866
-85.86382
-85.833305
-85.69598
-85.924866
-85.81805
-85.87909
-85.924866
-85.848564
-85.940125
-85.87909
-85.9859
-85.9859
-85.9859
-86.00116
-85.97064
-86.01642
-85.97064
-85.95538
-86.07745
-85.95538
-86.03168
-86.00116
-86.07745
-86.01642
-86.046936
-86.07745
-86.03168
-86.062195
-85.9859
-86.01642
-86.00116
-86.10797
-86.046936
-86.03168
-86.12323
-86.07745
-86.07745
-86.169014
-85.924866
-86.046936
-85.95538
-86.00116
-86.03168
-86.00116
-86.18427
-85.90961
-86.10797
-86.07745
-86.03168
-85.940125
-85.9859
-85.90961
-86.01642
-86.09271
-85.87909
-86.062195
-86.03168
-86.09271
-86.12323
-85.940125
-86.09271
-86.062195
-86.1385
-86.19953
-86.07745
-86.169014
-86.07745
-86.1385
-86.09271
-85.9859
-86.01642
-85.9859
-86.19953
-86.12323
-86.23005
-86.10797
-86.169014
-86.19953
-86.046936
-86.169014
-85.9859
-86.12323
-86.1385
-86.12323
-86.19953
-86.12323
-86.1385
-86.03168
-86.12323
-86.21479
-86.03168
-86.1385
-86.10797
-86.12323
-86.062195
-86.062195
-86.19953
-86.046936
-86.19953
-86.07745
-86.12323
-86.12323
-86.169014
-86.12323
-86.12323
-86.24531
-86.046936
-86.291084
-86.169014
-86.26057
-86.3216
-86.1385
-86.21479
-86.07745
-86.21479
-86.36738
-86.23005
-86.275826
-86.21479
-86.21479
-86.26057
-86.3216
-86.1385
-86.275826
-86.35212
-86.291084
-86.24531
-86.21479
-86.19953
-86.24531
-86.19953
-86.19953
-86.21479
-86.291084
-86.275826
-86.291084
-86.169014
-86.26057
-86.36738
-86.3216
-86.33686
-86.3216
-86.291084
-86.382645
-86.30634
-86.36738
-86.382645
-86.33686
-86.44368
-86.36738
-86.26057
-86.3979
-86.30634
-86.36738
-86.3979
-86.275826
-86.35212
-86.291084
-86.26057
-86.24531
-86.24531
-86.30634
-86.3979
-86.26057
-86.382645
-86.26057
-86.36738
-86.382645
-86.30634
-86.26057
-86.3979
-86.51997
-86.36738
-86.291084
-86.3216
-86.30634
-86.382645
-86.3216
-86.275826
-86.35212
-86.3216
-86.53523
-86.275826
-86.35212
-86.42842
-86.23005
-86.42842
-86.35212
-86.35212
-86.382645
-86.382645
-86.42842
-86.30634
-86.24531
-86.3216
-86.45894
-86.291084
-86.35212
-86.291084
-86.291084
-86.42842
-86.33686
-86.36738
-86.3979
-86.44368
-86.504715
-86.35212
-86.275826
-86.3216
-86.3216
-86.36738
-86.3979
-86.36738
-86.44368
-86.36738
-86.382645
-86.42842
-86.3216
-86.382645
-86.45894
-86.4742
-86.42842
-86.3216
-86.44368
-86.53523
-86.291084
-86.36738
-86.3979
-86.3216
-86.4742
-86.24531
-86.33686
-86.35212
-86.36738
-86.33686
-86.291084
-86.3979
-86.382645
-86.56575
-86.382645
-86.44368
-86.4742
-86.44368
-86.489456
-86.30634
-86.291084
-86.35212
-86.42842
-86.35212
-86.33686
-86.3979
-86.35212
-86.45894
-86.3979
-86.382645
-86.291084
-86.3216
-86.382645
-86.36738
-86.42842
-86.35212
-86.3979
-86.51997
-86.33686
-86.42842
-86.33686
-86.42842
-86.4742
-86.44368
-86.42842
-86.24531
-86.382645
-86.21479
-86.30634
-86.291084
-86.24531
-86.3979
-86.19953
-86.3216
-86.291084
-86.24531
-86.35212
-86.19953
-86.24531
-86.291084
-86.21479
-86.26057
-86.26057
-86.30634
-86.291084
-86.33686
-86.21479
-86.23005
-86.26057
-86.275826
-86.24531
-86.1385
-86.18427
-86.1385
-86.23005
-86.169014
-86.10797
-86.19953
-86.21479
-86.33686
-86.12323
-86.12323
-86.18427
-86.24531
-86.18427
-86.10797
-86.12323
-86.046936
-86.18427
-86.09271
-86.12323
-86.291084
-86.12323
-86.3216
-86.18427
-86.07745
-86.21479
-86.01642
-86.169014
-86.046936
-86.01642
-86.18427
-86.07745
-86.24531
-86.07745
-86.169014
-86.19953
-86.1385
-86.1385
-85.90961
-86.03168
-86.046936
-86.12323
-86.18427
-86.03168
-86.07745
-86.062195
-86.12323
-86.062195
-86.169014
-86.07745
-86.12323
-86.12323
-85.9859
-86.21479
-86.046936
-86.18427
-86.046936
-85.9859
-86.10797
-86.01642
-86.169014
-86.03168
-86.10797
-86.12323
-86.18427
-86.18427
-86.03168
-86.062195
-86.03168
-86.07745
-86.01642
-86.03168
-86.12323
-86.18427
-86.26057
-86.10797
-86.046936
-86.062195
-86.09271
-86.07745
-85.924866
-86.00116
-86.062195
-86.10797
-86.00116
-85.87909
-85.90961
-85.97064
-85.97064
-86.07745
-85.95538
-85.924866
-86.07745
-86.09271
-86.062195
-86.03168
-86.03168
-86.09271
-86.1385
-86.046936
-86.10797
-86.00116
-86.169014
-86.18427
-86.01642
-86.09271
-86.03168
-85.97064
-86.046936
-85.87909
-86.062195
-86.046936
-86.03168
-86.12323
-86.09271
-86.1385
-86.09271
-85.940125
-85.940125
-85.87909
-86.03168
-86.00116
-86.00116
-85.940125
-86.07745
-86.01642
-85.97064
-85.9859
-85.87909
-85.940125
-85.9859
-86.09271
-86.046936
-85.9859
-86.10797
-86.12323
-86.169014
-86.07745
-86.01642
-86.09271
-86.19953
-86.19953
-85.9859
-86.01642
-86.046936
-86.09271
-86.169014
-86.01642
-85.940125
-86.046936
-86.1385
-86.046936
-86.01642
-86.12323
-86.03168
-86.10797
-86.046936
-86.01642
-86.046936
-85.87909
-86.062195
-86.01642
-86.07745
-86.18427
-85.95538
-86.062195
-85.9859
-85.9859
-85.940125
-85.940125
-85.924866
-85.9859
-86.07745
-86.03168
-86.07745
-86.046936
-86.01642
-85.924866
-85.924866
-85.940125
-85.87909
-86.1385
-85.87909
-85.97064
-86.046936
-85.833305
-85.87909
-85.81805
-85.9859
-85.924866
-85.87909
-85.86382
-85.86382
-85.90961
-85.81805
-85.81805
-85.86382
-85.95538
-86.046936
-85.924866
-86.00116
-85.87909
-85.86382
-85.90961
-85.940125
-85.848564
-85.80279
-85.924866
-85.940125
-85.97064
-85.95538
-85.940125
-85.97064
-85.81805
-85.86382
-85.833305
-85.86382
-85.90961
-85.87909
-85.833305
-85.940125
-85.90961
-85.9859
-85.87909
-85.940125
-85.90961
-86.00116
-85.87909
-85.86382
-85.81805
