voltage
-84.76516
-84.688866
-84.67361
-84.704124
-84.688866
-84.73464
-84.704124
-84.78042
-84.688866
-84.7499
-84.810936
-84.64309
-84.85671
-84.67361
-84.87197
-84.96353
-84.933014
-84.826195
-84.85671
-84.79568
-84.79568
-84.88724
-84.79568
-84.87197
-84.94827
-84.810936
-84.94827
-84.826195
-84.9025
-84.933014
-84.85671
-84.88724
-84.96353
-85.00931
-85.00931
-84.85671
-84.810936
-84.826195
-84.87197
-84.933014
-84.87197
-84.810936
-84.9025
-85.039825
-84.94827
-84.9025
-84.933014
-84.94827
-85.07034
-84.97879
-84.933014
-84.917755
-84.96353
-84.933014
-84.933014
-84.94827
-85.02457
-85.02457
-85.02457
-84.88724
-84.97879
-84.933014
-85.07034
-85.055084
-84.933014
-85.055084
-85.00931
-85.055084
-85.02457
-84.99405
-85.039825
-85.02457
-85.131386
-85.02457
-85.039825
-84.96353
-85.11612
-84.94827
-84.97879
-84.917755
-85.039825
-85.131386
-85.0856
-84.933014
-85.02457
-85.02457
-85.055084
-84.87197
-84.99405
-85.039825
-85.19242
-85.055084
-84.96353
-85.039825
-85.11612
-85.0856
-85.039825
-85.00931
-84.917755
-85.07034
-85.131386
-85.0856
-85.039825
-84.933014
-85.11612
-85.131386
-85.11612
-85.22294
-85.22294
-85.20768
-85.055084
-85.055084
-85.07034
-85.039825
-85.20768
-84.99405
-85.07034
-85.1619
-85.17716
-85.20768
-85.039825
-85.00931
-85.02457
-85.131386
-85.039825
-84.97879
-85.00931
-85.20768
-85.131386
-85.19242
-84.99405
-85.00931
-85.07034
-85.17716
-85.0856
-84.97879
-85.146645
-85.1619
-85.29923
-85.253456
-85.11612
-85.146645
-85.131386
-85.131386
-85.039825
-85.1619
-85.17716
-85.20768
-85.19242
-85.0856
-85.19242
-85.17716
-85.22294
-85.17716
-85.19242
-85.20768
-85.29923
-85.22294
-85.17716
-85.20768
-85.17716
-85.29923
-85.0856
-85.28397
-85.17716
-85.31449
-85.32975
-85.28397
-85.22294
-85.22294
-85.146645
-85.2382
-85.17716
-85.02457
-85.1619
-85.29923
-85.31449
-85.40605
-85.17716
-85.253456
-85.268715
-85.32975
-85.17716
-85.1619
-85.20768
-85.268715
-85.22294
-85.268715
-85.40605
-85.31449
-85.482346
-85.29923
-85.19242
-85.268715
-85.1619
-85.375534
-85.22294
-85.253456
-85.32975
-85.29923
-85.34501
-85.29923
-85.39079
-85.375534
-85.39079
-85.268715
-85.20768
-85.31449
-85.34501
-85.42131
-85.1619
-85.28397
-85.42131
-85.39079
-85.43657
-85.17716
-85.253456
-85.32975
-85.43657
-85.45183
-85.28397
-85.20768
-85.34501
-85.28397
-85.22294
-85.28397
-85.28397
-85.40605
-85.51286
-85.28397
-85.39079
-85.375534
-85.497604
-85.42131
-85.31449
-85.375534
-85.2382
-85.29923
-85.253456
-85.28397
-85.40605
-85.253456
-85.497604
-85.2382
-85.31449
-85.482346
-85.39079
-85.43657
-85.45183
-85.375534
-85.42131
-85.34501
-85.39079
-85.39079
-85.39079
-85.42131
-85.46709
-85.28397
-85.31449
-85.40605
-85.375534
-85.46709
-85.32975
-85.42131
-85.43657
-85.28397
-85.45183
-85.253456
-85.31449
-85.39079
-85.482346
-85.40605
-85.42131
-85.39079
-85.42131
-85.42131
-85.42131
-85.43657
-85.34501
-85.45183
-85.482346
-85.32975
