voltage
-82.41524
-82.24738
-82.445755
-82.38472
-82.46101
-82.30842
-82.2779
-82.38472
-82.30842
-82.4305
-82.41524
-82.38472
-82.30842
-82.32368
-82.39998
-82.29316
-82.38472
-82.338936
-82.29316
-82.32368
-82.26264
-82.30842
-82.14057
-82.30842
-82.232124
-82.29316
-82.41524
-82.30842
-82.29316
-82.2779
-82.354195
-82.232124
-82.26264
-82.32368
-82.338936
-82.39998
-82.232124
-82.2779
-82.26264
-82.20161
-82.24738
-82.12531
-82.15583
-82.2779
-82.18635
-82.29316
-82.20161
-82.36945
-82.32368
-82.24738
-82.32368
-82.09479
-82.18635
-82.17109
-82.14057
-82.07953
-82.17109
-82.20161
-82.15583
-82.30842
-81.987976
-82.15583
-82.14057
-82.20161
-82.36945
-82.03375
-82.2779
-82.32368
-82.2779
-82.32368
-82.04901
-82.20161
-82.30842
-82.36945
-82.18635
-82.12531
-82.15583
-82.20161
-82.32368
-82.12531
-82.17109
-82.15583
-82.26264
-82.24738
-82.17109
-82.29316
-82.26264
-82.24738
-82.32368
-82.29316
-82.32368
-82.29316
-82.26264
-82.14057
-82.24738
-82.24738
-82.26264
-82.26264
-82.26264
-82.29316
-82.354195
-82.49153
-82.30842
-82.29316
-82.2779
-82.29316
-82.354195
-82.09479
-82.26264
-82.38472
-82.2779
-82.49153
-82.11005
-82.24738
-82.24738
-82.30842
-82.338936
-82.14057
-82.30842
-82.2779
-82.24738
-82.15583
-82.17109
-82.20161
-82.26264
-82.36945
-82.338936
-82.49153
-82.38472
-82.38472
-82.4305
-82.26264
-82.32368
-82.354195
-82.36945
-82.24738
-82.20161
-82.29316
-82.2779
-82.338936
-82.18635
-82.11005
-82.15583
-82.14057
-82.09479
-81.987976
-82.04901
-82.04901
-82.07953
-82.14057
-81.91168
-81.987976
-82.12531
-82.03375
-82.07953
-81.89642
-81.91168
-81.987976
-82.03375
-81.91168
-81.92694
-82.03375
-81.92694
-81.987976
-81.92694
-81.92694
-82.11005
-81.97272
-82.07953
-81.92694
-82.07953
-82.03375
-81.89642
-81.9422
-81.91168
-81.92694
-81.92694
-81.9422
-82.01849
-81.987976
-82.06427
-82.01849
-81.9422
-81.8659
-81.89642
-81.9422
-81.774345
-81.85064
-81.80486
-81.89642
-81.881165
-81.82012
-81.85064
-81.80486
-81.8659
-81.83538
-81.8659
-81.774345
-81.83538
-81.97272
-81.91168
-81.91168
-81.667534
-81.83538
-81.91168
-81.89642
-81.89642
-81.8659
-81.8659
-81.97272
-81.83538
-81.85064
-81.92694
-81.9422
-81.97272
-81.881165
-81.881165
-81.92694
-81.91168
-81.789604
-81.91168
-81.85064
-81.9422
-81.91168
-81.83538
-81.9422
-81.774345
-81.8659
-81.83538
-81.881165
-81.83538
-81.85064
-82.003235
-81.9422
-81.97272
-81.89642
-81.85064
-81.92694
-81.89642
-81.85064
-81.91168
-81.97272
-81.89642
-81.9422
-81.89642
-81.80486
-81.89642
-81.82012
-81.91168
-81.97272
-81.85064
-82.04901
-81.881165
-82.03375
-81.9422
-81.85064
-81.789604
-81.881165
-82.01849
-81.97272
-81.91168
-81.8659
-81.881165
-81.8659
-81.881165
-81.97272
-81.881165
-81.9422
-81.92694
-81.97272
-81.97272
-81.80486
-81.89642
-82.003235
-81.987976
-81.97272
-81.89642
-81.987976
-81.82012
-81.89642
-81.789604
-81.85064
-81.80486
-81.881165
-81.92694
-81.89642
-81.881165
-81.89642
-81.881165
-81.987976
-82.003235
-82.003235
-81.92694
-81.9422
-81.89642
-81.89642
-81.97272
-81.9422
-81.89642
-82.003235
-82.01849
-82.07953
-81.97272
-81.92694
-82.01849
-81.89642
-81.881165
-81.8659
-81.9422
-81.92694
-81.987976
-81.8659
-81.9422
-81.9422
-82.03375
-82.03375
-82.003235
-82.03375
-82.003235
-82.06427
-81.91168
-81.881165
-82.04901
-82.003235
-82.14057
-81.8659
-81.97272
-82.06427
-82.07953
-82.07953
-81.89642
-81.881165
-81.9422
-82.07953
-82.11005
-82.09479
-81.92694
-81.97272
-81.987976
-82.01849
-81.8659
-81.8659
-81.97272
-82.11005
-82.04901
-81.987976
-81.9422
-81.987976
-82.003235
-81.91168
-81.8659
-81.89642
-82.01849
-82.04901
-81.9422
-81.91168
-81.9422
-81.92694
-82.003235
-82.003235
-82.03375
-82.06427
-82.07953
-82.01849
-81.92694
-81.9422
-81.987976
-82.003235
-81.881165
-81.881165
-81.9422
-82.11005
-82.03375
-81.91168
-82.01849
-81.91168
-81.9422
-82.003235
-81.80486
-81.89642
-81.91168
